module_code,module_name,name,period,sitting,year_start,year_stop,link
EH204-1,Hydraulics,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EH/2007_2008_EH204_1_2_3.PDF
EH204-1,Hydraulics,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EH/2008_2009_EH204_1_1_5.PDF
EH305-1,Hydrology And Hydrogeology,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EH/2010_2011_EH305_1_1_2.PDF
EH305-1,Hydrology And Hydrogeology,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EH/2009_2010_EH305_1_1_2.PDF
EH305-1,Hydrology And Hydrogeology,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EH/2008_2009_EH305_1_1_2.PDF
EH305-1,Hydrology And Hydrogeology,Paper 1 - Written,Summer,1,2007,2008,
EH305-1,Hydrology And Hydrogeology,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/EH/2011_2012_EH305_1_2_3.PDF
EH305-1,Hydrology And Hydrogeology,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EH/2010_2011_EH305_1_2_3.PDF
EH305-1,Hydrology And Hydrogeology,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EH/2009_2010_EH305_1_2_3.PDF
EH305-1,Hydrology And Hydrogeology,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EH/2008_2009_EH305_1_2_3.PDF
EH305-1,Hydrology And Hydrogeology,Paper 1 - Written,Summer,1,2011,2012,
EH305-1,Hydrology And Hydrogeology,Paper 1 - Written,Autumn,2,2007,2008,
EH305.I-1,Hydrology and Hydrogeology,Paper 1 - Written,Autumn,2,2008,2009,
EH305.I-1,Hydrology and Hydrogeology,Paper 1 - Written,Autumn,2,2010,2011,
EH305.I-1,Hydrology and Hydrogeology,Paper 1 - Written,Winter,1,2008,2009,
EH305.I-1,Hydrology and Hydrogeology,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EH/2010_2011_EH305.I_1_1_5.PDF
EH305.II-1,Hydrology and Hydrogeology,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EH/2010_2011_EH305.II_1_1_2.PDF
EH305.II-1,Hydrology and Hydrogeology,Paper 1 - Written,Summer,1,2007,2008,
EH306-1,Engineering Hydraulics I,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EH/2007_2008_EH306_1_1_5.PDF
EH306-1,Engineering Hydraulics I,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EH/2009_2010_EH306_1_2_3.PDF
EH306-1,Engineering Hydraulics I,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EH/2008_2009_EH306_1_2_3.PDF
EH306-1,Engineering Hydraulics I,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EH/2007_2008_EH306_1_2_3.PDF
EH306-1,Engineering Hydraulics I,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EH/2009_2010_EH306_1_1_5.PDF
EH306-1,Engineering Hydraulics I,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EH/2008_2009_EH306_1_1_5.PDF
EH403-1,Hydrology,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EH/2010_2011_EH403_1_1_2.PDF
EH403-1,Hydrology,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EH/2008_2009_EH403_1_1_2.PDF
EH403-1,Hydrology,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EH/2007_2008_EH403_1_1_2.PDF
EH403-1,Hydrology,Paper 1 - Written,Autumn,2,2010,2011,
EH403-1,Hydrology,Paper 1 - Written,Autumn,2,2009,2010,
EH403-1,Hydrology,Paper 1 - Written,Autumn,2,2008,2009,
EH403-1,Hydrology,Paper 1 - Written,Autumn,2,2007,2008,
EH403-1,Hydrology,Paper 1 - Written,Summer,1,2009,2010,
EH405-1,Engineering Hydraulics II,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EH/2010_2011_EH405_1_1_2.PDF
EH405-1,Engineering Hydraulics II,Paper 1 - Written,Summer,1,2009,2010,
EH405-1,Engineering Hydraulics II,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EH/2008_2009_EH405_1_1_2.PDF
EH405-1,Engineering Hydraulics II,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EH/2007_2008_EH405_1_1_2.PDF
EH405-1,Engineering Hydraulics II,Paper 1 - Written,Autumn,2,2010,2011,
EH405-1,Engineering Hydraulics II,Paper 1 - Written,Autumn,2,2009,2010,
EH405-1,Engineering Hydraulics II,Paper 1 - Written,Autumn,2,2008,2009,
EH405-1,Engineering Hydraulics II,Paper 1 - Written,Autumn,2,2007,2008,
EH406-1,Engineering Hydrology I,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EH/2007_2008_EH406_1_1_5.PDF
EH406-1,Engineering Hydrology I,Paper 1 - Written,Autumn,2,2011,2012,
EH406-1,Engineering Hydrology I,Paper 1 - Written,Autumn,2,2010,2011,
EH406-1,Engineering Hydrology I,Paper 1 - Written,Autumn,2,2009,2010,
EH406-1,Engineering Hydrology I,Paper 1 - Written,Autumn,2,2008,2009,
EH406-1,Engineering Hydrology I,Paper 1 - Written,Autumn,2,2007,2008,
EH406-1,Engineering Hydrology I,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EH/2010_2011_EH406_1_1_5.PDF
EH406-1,Engineering Hydrology I,Paper 1 - Written,Winter,1,2011,2012,
EH406-1,Engineering Hydrology I,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EH/2009_2010_EH406_1_1_5.PDF
EH406-1,Engineering Hydrology I,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EH/2008_2009_EH406_1_1_5.PDF
EH407-1,Engineering Hydrology II,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EH/2010_2011_EH407_1_1_2.PDF
EH407-1,Engineering Hydrology II,Paper 1 - Written,Summer,1,2009,2010,
EH407-1,Engineering Hydrology II,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EH/2008_2009_EH407_1_1_2.PDF
EH407-1,Engineering Hydrology II,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EH/2007_2008_EH407_1_1_2.PDF
EH407-1,Engineering Hydrology II,Paper 1 - Written,Autumn,2,2010,2011,
EH407-1,Engineering Hydrology II,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EH/2009_2010_EH407_1_2_3.PDF
EH407-1,Engineering Hydrology II,Paper 1 - Written,Autumn,2,2008,2009,
EH407-1,Engineering Hydrology II,Paper 1 - Written,Autumn,2,2007,2008,
EI140-1,Fundamentals of Engineering,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EI/2014_2015_EI140_1_1_5.PDF
EI140-1,Fundamentals of Engineering,Paper 1 - Written,Autumn,2,2014,2015,
EI140-1,Fundamentals of Engineering,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/EI/2013_2014_EI140_1_2_3.PDF
EI140-1,Fundamentals of Engineering,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EI/2012_2013_EI140_1_2_3.PDF
EI140-1,Fundamentals of Engineering,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/EI/2013_2014_EI140_1_1_5.PDF
EI140-1,Fundamentals of Engineering,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EI/2012_2013_EI140_1_1_5.PDF
EI140-2,Fundamentals of Engineering,Paper 2 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EI/2014_2015_EI140_2_1_2.PDF
EI140-2,Fundamentals of Engineering,Paper 2 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/EI/2013_2014_EI140_2_1_2.PDF
EI140-2,Fundamentals of Engineering,Paper 2 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EI/2012_2013_EI140_2_1_2.PDF
EI140-2,Fundamentals of Engineering,Paper 2 - Written,Autumn,2,2014,2015,
EI140-2,Fundamentals of Engineering,Paper 2 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/EI/2013_2014_EI140_2_2_3.PDF
EI140-2,Fundamentals of Engineering,Paper 2 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EI/2012_2013_EI140_2_2_3.PDF
EI160-CB1,Engineering Graphics,Computer Based - Paper 1,Autumn,2,2012,2013,
EI160-CB1,Engineering Graphics,Computer Based - Paper 1,Autumn,2,2014,2015,
EI160-CB1,Engineering Graphics,Computer Based - Paper 1,Winter,1,2013,2014,
EI160-CB1,Engineering Graphics,Computer Based - Paper 1,Winter,1,2014,2015,
EI160-CB1,Engineering Graphics,Computer Based - Paper 1,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EI/2012_2013_EI160_CB1_1_5.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN124_1_1_5.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/EN/2013_2014_EN124_1_2_3.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EN/2012_2013_EN124_1_2_3.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN124_1_2_13.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EN/2014_2015_EN124_1_2_3.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EN/2010_2011_EN124_1_2_13.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN124_1_2_13.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN124_1_2_13.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/EN/2011_2012_EN124_1_2_13.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EN/2014_2015_EN124_1_1_5.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/EN/2013_2014_EN124_1_1_5.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EN/2012_2013_EN124_1_1_5.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/EN/2011_2012_EN124_1_1_5.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EN/2010_2011_EN124_1_1_5.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN124_1_1_5.PDF
EN124-1,Introduction to English 1,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN124_1_1_5.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EN/2014_2015_EN125_1_1_2.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/EN/2013_2014_EN125_1_1_2.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EN/2012_2013_EN125_1_1_2.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/EN/2011_2012_EN125_1_1_2.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EN/2010_2011_EN125_1_1_2.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN125_1_1_2.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN125_1_1_2.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN125_1_1_2.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/EN/2013_2014_EN125_1_2_3.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EN/2012_2013_EN125_1_2_3.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN125_1_2_13.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EN/2014_2015_EN125_1_2_3.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/EN/2011_2012_EN125_1_2_13.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EN/2010_2011_EN125_1_2_13.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN125_1_2_13.PDF
EN125-1,Introduction to English 2,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN125_1_2_13.PDF
EN2110-1,Literature of the American South,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EN/2014_2015_EN2110_1_2_3.PDF
EN2110-1,Literature of the American South,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EN/2014_2015_EN2110_1_1_5.PDF
EN2111-1,Nineteenth-Century Gothic Fiction,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EN/2014_2015_EN2111_1_2_3.PDF
EN2111-1,Nineteenth-Century Gothic Fiction,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EN/2014_2015_EN2111_1_1_5.PDF
EN264-1,Studies In Medieval Literature,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN264_1_1_2.PDF
EN264-1,Studies In Medieval Literature,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN264_1_1_2.PDF
EN264-1,Studies In Medieval Literature,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN264_1_1_5.PDF
EN264-1,Studies In Medieval Literature,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN264_1_2_3.PDF
EN264-1,Studies In Medieval Literature,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN264_1_2_3.PDF
EN264-1,Studies In Medieval Literature,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN264_1_2_13.PDF
EN265-1,Studies In Renaissance Literature,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN265_1_1_5.PDF
EN265-1,Studies In Renaissance Literature,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN265_1_2_3.PDF
EN265-1,Studies In Renaissance Literature,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN265_1_2_3.PDF
EN265-1,Studies In Renaissance Literature,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN265_1_2_13.PDF
EN265-1,Studies In Renaissance Literature,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN265_1_1_5.PDF
EN265-1,Studies In Renaissance Literature,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN265_1_1_5.PDF
EN267-1,Studies In Genres And Their Histories,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN267_1_1_2.PDF
EN267-1,Studies In Genres And Their Histories,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN267_1_2_3.PDF
EN267-1,Studies In Genres And Their Histories,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN267_1_2_3.PDF
EN267-1,Studies In Genres And Their Histories,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN267_1_2_13.PDF
EN267-1,Studies In Genres And Their Histories,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN267_1_1_5.PDF
EN267-1,Studies In Genres And Their Histories,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN267_1_1_5.PDF
EN288-1,Specialist Studies,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN288_1_1_2.PDF
EN288-1,Specialist Studies,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN288_1_1_2.PDF
EN288-1,Specialist Studies,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN288_1_1_2.PDF
EN288-1,Specialist Studies,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN288_1_2_3.PDF
EN288-1,Specialist Studies,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN288_1_2_3.PDF
EN288-1,Specialist Studies,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN288_1_2_13.PDF
EN291-1,Studies In Critical Theory And Practice,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN291_1_1_5.PDF
EN291-1,Studies In Critical Theory And Practice,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN291_1_2_3.PDF
EN291-1,Studies In Critical Theory And Practice,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN291_1_2_3.PDF
EN291-1,Studies In Critical Theory And Practice,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN291_1_2_13.PDF
EN291-1,Studies In Critical Theory And Practice,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN291_1_1_5.PDF
EN291-1,Studies In Critical Theory And Practice,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN291_1_1_5.PDF
EN383-1,Literature And Culture : Romanticism,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EN/2012_2013_EN383_1_1_2.PDF
EN383-1,Literature And Culture : Romanticism,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN383_1_1_5.PDF
EN383-1,Literature And Culture : Romanticism,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/EN/2013_2014_EN383_1_2_3.PDF
EN383-1,Literature And Culture : Romanticism,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/EN/2012_2013_EN383_1_2_3.PDF
EN383-1,Literature And Culture : Romanticism,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/EN/2009_2010_EN383_1_2_3.PDF
EN383-1,Literature And Culture : Romanticism,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/EN/2008_2009_EN383_1_2_3.PDF
EN383-1,Literature And Culture : Romanticism,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/EN/2014_2015_EN383_1_2_3.PDF
EN383-1,Literature And Culture : Romanticism,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/EN/2011_2012_EN383_1_2_3.PDF
EN383-1,Literature And Culture : Romanticism,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/EN/2010_2011_EN383_1_2_3.PDF
EN383-1,Literature And Culture : Romanticism,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/EN/2007_2008_EN383_1_2_3.PDF
